Call ID,Date Time,Agent ID,Agent State,Call Type,Service,Answer Time,avg talking time,Call Fwd,FWD Agent,disconnected code,disconnect time,Survey Opted,Customer FB,resolved
CID-04690,2026-02-07T01:03:27Z,1011,9,5,3,41,166,No,,1,2026-02-07T01:06:54Z,Yes,4.0,Y
CID-04691,2026-02-17T22:25:09Z,1013,0,4,5,16,191,Yes,1006.0,1,2026-02-17T22:28:36Z,No,,Y
CID-04692,2026-02-13T01:45:00Z,1014,1,1,10,57,494,No,,1,2026-02-13T01:54:11Z,No,,N
CID-04693,2026-02-10T00:45:24Z,1013,10,4,2,41,464,No,,1,2026-02-10T00:53:49Z,No,,Y
CID-04694,2026-02-22T06:34:36Z,1006,0,1,10,52,70,Yes,1011.0,1,2026-02-22T06:36:38Z,No,,N
CID-04695,2026-02-25T06:15:23Z,1002,0,4,10,23,68,Yes,1012.0,1,2026-02-25T06:16:54Z,No,,N
CID-04696,2026-02-01T10:43:37Z,1004,10,4,3,39,163,No,,1,2026-02-01T10:46:59Z,Yes,2.0,N
CID-04697,2026-02-23T08:43:14Z,1014,0,1,2,37,421,Yes,1005.0,1,2026-02-23T08:50:52Z,Yes,3.0,N
CID-04698,2026-02-07T05:42:34Z,1014,1,2,2,46,54,No,,1,2026-02-07T05:44:14Z,Yes,1.0,N
CID-04699,2026-02-22T23:16:13Z,1015,0,1,10,41,423,Yes,1009.0,1,2026-02-22T23:23:57Z,Yes,0.0,Y
CID-04700,2026-02-01T18:40:50Z,1015,0,4,2,13,251,Yes,1009.0,1,2026-02-01T18:45:14Z,Yes,1.0,N
CID-04701,2026-02-28T00:30:58Z,1007,0,2,1,25,217,Yes,1012.0,1,2026-02-28T00:35:00Z,No,,N
CID-04702,2026-02-03T14:14:08Z,1001,4,5,1,60,365,No,,1,2026-02-03T14:21:13Z,No,,N
CID-04703,2026-02-13T01:30:06Z,1010,0,5,4,35,459,Yes,1013.0,1,2026-02-13T01:38:20Z,No,,Y
CID-04704,2026-02-02T03:50:09Z,1008,0,1,2,32,29,Yes,1015.0,57,2026-02-02T03:51:10Z,,,N
CID-04705,2026-02-01T17:52:15Z,1014,0,4,10,29,483,Yes,1009.0,1,2026-02-01T18:00:47Z,No,,Y
CID-04706,2026-02-02T18:43:45Z,1005,0,4,5,34,478,Yes,1008.0,1,2026-02-02T18:52:17Z,No,,N
CID-04707,2026-02-03T16:43:48Z,1014,0,5,5,18,302,Yes,1010.0,1,2026-02-03T16:49:08Z,Yes,3.0,Y
CID-04708,2026-02-18T03:33:21Z,1004,0,5,1,36,179,Yes,1014.0,1,2026-02-18T03:36:56Z,No,,Y
CID-04709,2026-02-25T08:34:54Z,1005,4,4,2,24,96,No,,1,2026-02-25T08:36:54Z,No,,N
CID-04710,2026-02-26T00:08:40Z,1005,0,2,2,28,271,Yes,1013.0,1,2026-02-26T00:13:39Z,Yes,4.0,Y
CID-04711,2026-02-19T06:26:15Z,1008,0,5,3,27,235,Yes,1012.0,1,2026-02-19T06:30:37Z,No,,N
CID-04712,2026-02-18T15:36:51Z,1012,0,2,5,15,78,Yes,1005.0,1,2026-02-18T15:38:24Z,Yes,5.0,Y
CID-04713,2026-02-21T19:19:00Z,1011,0,2,2,35,368,Yes,1007.0,1,2026-02-21T19:25:43Z,No,,N
CID-04714,2026-02-04T03:21:50Z,1001,0,4,3,47,365,Yes,1012.0,1,2026-02-04T03:28:42Z,Yes,4.0,Y
CID-04715,2026-02-13T02:30:19Z,1011,2,1,4,24,333,No,,1,2026-02-13T02:36:16Z,No,,N
CID-04716,2026-02-05T16:02:49Z,1003,0,2,10,35,500,Yes,1006.0,1,2026-02-05T16:11:44Z,Yes,5.0,N
CID-04717,2026-02-03T11:20:17Z,1014,0,1,4,43,143,Yes,1005.0,1,2026-02-03T11:23:23Z,Yes,5.0,N
CID-04718,2026-02-27T15:31:52Z,1001,9,2,3,49,30,No,,1,2026-02-27T15:33:11Z,Yes,4.0,N
CID-04719,2026-02-05T02:21:06Z,1001,0,2,1,12,496,Yes,1013.0,1,2026-02-05T02:29:34Z,No,,Y
CID-04720,2026-02-17T09:12:13Z,1013,0,4,3,31,72,Yes,1003.0,1,2026-02-17T09:13:56Z,No,,N
CID-04721,2026-02-01T02:30:14Z,1014,13,1,1,40,17,No,,57,2026-02-01T02:31:11Z,,,Y
CID-04722,2026-02-17T12:09:53Z,1010,0,4,1,52,332,Yes,1005.0,1,2026-02-17T12:16:17Z,Yes,1.0,N
CID-04723,2026-02-24T09:26:19Z,1008,0,5,3,44,202,Yes,1001.0,1,2026-02-24T09:30:25Z,No,,N
CID-04724,2026-02-18T06:13:38Z,1002,0,5,5,13,305,Yes,1012.0,1,2026-02-18T06:18:56Z,No,,Y
CID-04725,2026-02-13T06:41:42Z,1008,0,5,4,52,303,Yes,1012.0,1,2026-02-13T06:47:37Z,Yes,2.0,Y
CID-04726,2026-02-14T12:41:34Z,1009,0,1,3,11,169,Yes,1003.0,1,2026-02-14T12:44:34Z,Yes,4.0,Y
CID-04727,2026-02-11T20:54:17Z,1002,0,4,4,37,204,Yes,1009.0,1,2026-02-11T20:58:18Z,No,,Y
CID-04728,2026-02-10T22:16:58Z,1002,0,5,4,36,222,Yes,1010.0,1,2026-02-10T22:21:16Z,Yes,4.0,N
CID-04729,2026-02-01T23:37:57Z,1013,0,2,5,36,263,Yes,1010.0,1,2026-02-01T23:42:56Z,Yes,4.0,N
CID-04730,2026-02-13T00:26:39Z,1010,0,2,3,50,401,Yes,1015.0,1,2026-02-13T00:34:10Z,Yes,3.0,Y
CID-04731,2026-02-22T08:57:37Z,1006,0,1,3,10,1,Yes,1004.0,57,2026-02-22T08:57:48Z,,,Y
CID-04732,2026-02-15T03:23:53Z,1001,0,2,2,50,74,Yes,1013.0,1,2026-02-15T03:25:57Z,No,,N
CID-04733,2026-02-23T20:43:54Z,1012,0,1,2,41,476,Yes,1008.0,1,2026-02-23T20:52:31Z,No,,Y
CID-04734,2026-02-19T13:06:03Z,1005,3,4,5,38,391,No,,1,2026-02-19T13:13:12Z,Yes,0.0,Y
CID-04735,2026-02-17T14:16:24Z,1015,0,5,3,12,421,Yes,1002.0,1,2026-02-17T14:23:37Z,Yes,2.0,N
CID-04736,2026-02-04T12:45:17Z,1001,10,2,2,32,229,No,,1,2026-02-04T12:49:38Z,Yes,3.0,N
CID-04737,2026-02-28T08:34:55Z,1008,0,4,1,12,377,Yes,1005.0,1,2026-02-28T08:41:24Z,No,,Y
CID-04738,2026-02-22T07:59:23Z,1006,0,2,5,15,390,Yes,1014.0,1,2026-02-22T08:06:08Z,No,,N
CID-04739,2026-02-04T13:47:58Z,1007,0,4,10,13,472,Yes,1005.0,1,2026-02-04T13:56:03Z,Yes,4.0,Y
CID-04740,2026-02-17T04:21:21Z,1004,0,5,4,40,199,Yes,1012.0,1,2026-02-17T04:25:20Z,No,,N
CID-04741,2026-02-02T16:59:25Z,1009,9,5,3,59,491,No,,1,2026-02-02T17:08:35Z,Yes,5.0,N
CID-04742,2026-02-16T18:17:26Z,1008,10,5,10,21,330,No,,1,2026-02-16T18:23:17Z,Yes,4.0,N
CID-04743,2026-02-15T01:50:26Z,1012,3,4,2,40,454,No,,1,2026-02-15T01:58:40Z,Yes,5.0,N
CID-04744,2026-02-03T17:32:36Z,1013,0,4,10,39,24,Yes,1010.0,57,2026-02-03T17:33:39Z,,,N
CID-04745,2026-02-25T09:28:19Z,1015,0,4,10,21,245,Yes,1001.0,1,2026-02-25T09:32:45Z,No,,N
CID-04746,2026-02-20T03:58:14Z,1012,1,2,5,41,316,No,,1,2026-02-20T04:04:11Z,Yes,2.0,Y
CID-04747,2026-02-11T16:30:24Z,1011,0,1,3,42,436,Yes,1007.0,1,2026-02-11T16:38:22Z,Yes,5.0,Y
CID-04748,2026-02-10T07:20:43Z,1006,0,4,5,52,22,Yes,1014.0,57,2026-02-10T07:21:57Z,,,Y
CID-04749,2026-02-18T19:35:33Z,1014,0,5,1,55,156,Yes,1010.0,1,2026-02-18T19:39:04Z,No,,Y
CID-04750,2026-02-12T08:02:41Z,1015,0,5,10,31,179,Yes,1003.0,1,2026-02-12T08:06:11Z,No,,N
CID-04751,2026-02-23T15:22:29Z,1011,0,1,2,35,13,Yes,1005.0,57,2026-02-23T15:23:17Z,,,Y
CID-04752,2026-02-15T22:47:48Z,1011,0,1,10,32,132,Yes,1006.0,1,2026-02-15T22:50:32Z,No,,Y
CID-04753,2026-02-13T16:54:43Z,1011,0,1,4,35,76,Yes,1010.0,1,2026-02-13T16:56:34Z,No,,N
CID-04754,2026-02-25T17:32:30Z,1012,0,5,4,14,13,Yes,1007.0,57,2026-02-25T17:32:57Z,,,N
CID-04755,2026-02-15T01:45:14Z,1011,10,4,5,14,19,No,,57,2026-02-15T01:45:47Z,,,Y
CID-04756,2026-02-18T02:57:45Z,1004,0,2,10,44,32,Yes,1015.0,1,2026-02-18T02:59:01Z,No,,Y
CID-04757,2026-02-24T19:32:58Z,1015,0,1,10,24,200,Yes,1007.0,1,2026-02-24T19:36:42Z,Yes,5.0,Y
CID-04758,2026-02-07T20:02:11Z,1004,0,1,4,45,328,Yes,1010.0,1,2026-02-07T20:08:24Z,No,,N
CID-04759,2026-02-07T06:40:41Z,1005,0,2,1,58,415,Yes,1015.0,1,2026-02-07T06:48:34Z,No,,N
CID-04760,2026-02-07T03:39:52Z,1010,0,4,2,55,248,Yes,1011.0,1,2026-02-07T03:44:55Z,Yes,0.0,N
CID-04761,2026-02-03T15:45:49Z,1010,0,5,2,42,455,Yes,1004.0,1,2026-02-03T15:54:06Z,Yes,0.0,Y
CID-04762,2026-02-09T23:01:46Z,1005,0,2,2,49,395,Yes,1006.0,1,2026-02-09T23:09:10Z,No,,Y
CID-04763,2026-02-04T20:18:02Z,1009,10,2,2,43,59,No,,1,2026-02-04T20:19:44Z,Yes,1.0,Y
CID-04764,2026-02-09T13:21:41Z,1007,0,4,2,39,66,Yes,1005.0,1,2026-02-09T13:23:26Z,No,,N
CID-04765,2026-02-19T02:29:47Z,1010,0,5,2,42,157,Yes,1014.0,1,2026-02-19T02:33:06Z,Yes,5.0,Y
CID-04766,2026-02-08T09:56:58Z,1004,1,4,5,18,122,No,,1,2026-02-08T09:59:18Z,No,,Y
CID-04767,2026-02-14T07:42:00Z,1001,0,4,1,37,414,Yes,1013.0,1,2026-02-14T07:49:31Z,No,,Y
CID-04768,2026-02-10T08:57:05Z,1011,0,4,3,33,400,Yes,1003.0,1,2026-02-10T09:04:18Z,No,,Y
CID-04769,2026-02-15T20:26:35Z,1008,10,5,5,53,132,No,,1,2026-02-15T20:29:40Z,Yes,4.0,Y
CID-04770,2026-02-09T10:47:49Z,1007,0,4,2,45,477,Yes,1004.0,1,2026-02-09T10:56:31Z,Yes,4.0,Y
CID-04771,2026-02-02T03:26:30Z,1007,0,5,3,53,171,Yes,1014.0,1,2026-02-02T03:30:14Z,Yes,4.0,Y
CID-04772,2026-02-05T13:45:10Z,1015,0,4,1,57,339,Yes,1001.0,1,2026-02-05T13:51:46Z,No,,N
CID-04773,2026-02-27T17:50:25Z,1001,0,4,3,51,37,Yes,1007.0,1,2026-02-27T17:51:53Z,No,,N
CID-04774,2026-02-20T16:06:52Z,1007,3,5,5,42,396,No,,1,2026-02-20T16:14:10Z,Yes,3.0,Y
CID-04775,2026-02-19T16:46:13Z,1014,0,1,10,37,103,Yes,1008.0,1,2026-02-19T16:48:33Z,Yes,4.0,N
CID-04776,2026-02-01T13:47:26Z,1003,10,5,3,53,339,No,,1,2026-02-01T13:53:58Z,Yes,2.0,N
CID-04777,2026-02-27T20:47:30Z,1010,1,1,4,54,103,No,,1,2026-02-27T20:50:07Z,No,,N
CID-04778,2026-02-13T10:33:49Z,1012,0,1,4,35,262,Yes,1005.0,1,2026-02-13T10:38:46Z,No,,Y
CID-04779,2026-02-24T04:06:42Z,1010,0,4,1,11,176,Yes,1012.0,1,2026-02-24T04:09:49Z,Yes,2.0,N
CID-04780,2026-02-10T12:53:59Z,1008,0,2,2,27,280,Yes,1004.0,1,2026-02-10T12:59:06Z,No,,N
CID-04781,2026-02-09T13:56:26Z,1015,0,2,5,49,313,Yes,1004.0,1,2026-02-09T14:02:28Z,No,,N
CID-04782,2026-02-26T18:40:53Z,1008,9,1,5,10,146,No,,1,2026-02-26T18:43:29Z,No,,N
CID-04783,2026-02-14T00:29:02Z,1003,0,1,1,45,33,Yes,1012.0,1,2026-02-14T00:30:20Z,No,,N
CID-04784,2026-02-10T19:18:17Z,1015,0,5,5,29,342,Yes,1007.0,1,2026-02-10T19:24:28Z,Yes,2.0,Y
CID-04785,2026-02-15T12:17:25Z,1014,0,2,3,37,63,Yes,1005.0,1,2026-02-15T12:19:05Z,No,,N
CID-04786,2026-02-11T20:10:05Z,1015,0,5,1,45,483,Yes,1009.0,1,2026-02-11T20:18:53Z,Yes,5.0,N
CID-04787,2026-02-01T18:02:51Z,1006,9,5,4,56,175,No,,1,2026-02-01T18:06:42Z,No,,Y
CID-04788,2026-02-15T13:49:26Z,1004,13,5,3,54,285,No,,1,2026-02-15T13:55:05Z,No,,N
CID-04789,2026-02-25T19:50:25Z,1009,9,2,5,39,282,No,,1,2026-02-25T19:55:46Z,Yes,0.0,Y
CID-04790,2026-02-08T12:34:16Z,1013,0,1,10,25,76,Yes,1003.0,1,2026-02-08T12:35:57Z,No,,Y
CID-04791,2026-02-11T08:05:16Z,1002,2,4,10,27,138,No,,1,2026-02-11T08:08:01Z,Yes,2.0,N
CID-04792,2026-02-19T20:22:26Z,1011,0,1,5,18,409,Yes,1006.0,1,2026-02-19T20:29:33Z,Yes,3.0,N
CID-04793,2026-02-14T07:47:56Z,1005,0,5,4,51,343,Yes,1012.0,1,2026-02-14T07:54:30Z,Yes,0.0,Y
CID-04794,2026-02-17T19:13:44Z,1005,0,4,5,22,290,Yes,1009.0,1,2026-02-17T19:18:56Z,No,,N
CID-04795,2026-02-16T02:19:14Z,1002,0,2,10,57,56,Yes,1011.0,1,2026-02-16T02:21:07Z,Yes,0.0,N
CID-04796,2026-02-17T03:07:58Z,1010,0,2,3,20,397,Yes,1012.0,1,2026-02-17T03:14:55Z,No,,Y
CID-04797,2026-02-14T04:46:06Z,1015,1,2,2,51,374,No,,1,2026-02-14T04:53:11Z,No,,Y
CID-04798,2026-02-19T02:43:08Z,1003,0,2,5,33,76,Yes,1011.0,1,2026-02-19T02:44:57Z,Yes,3.0,Y
CID-04799,2026-02-12T07:18:48Z,1006,0,1,1,40,67,Yes,1013.0,1,2026-02-12T07:20:35Z,No,,Y
CID-04800,2026-02-11T09:01:15Z,1007,0,5,5,14,19,Yes,1003.0,57,2026-02-11T09:01:48Z,,,Y
CID-04801,2026-02-10T06:51:33Z,1011,2,1,5,45,488,No,,1,2026-02-10T07:00:26Z,No,,Y
CID-04802,2026-02-08T09:06:24Z,1003,4,5,5,28,256,No,,1,2026-02-08T09:11:08Z,No,,Y
CID-04803,2026-02-02T04:23:47Z,1005,0,1,3,26,428,Yes,1014.0,1,2026-02-02T04:31:21Z,Yes,1.0,Y
CID-04804,2026-02-08T21:09:37Z,1009,9,2,2,19,156,No,,1,2026-02-08T21:12:32Z,No,,N
CID-04805,2026-02-10T15:41:15Z,1004,9,5,3,39,406,No,,1,2026-02-10T15:48:40Z,No,,Y
CID-04806,2026-02-03T08:15:14Z,1004,3,4,2,14,85,No,,1,2026-02-03T08:16:53Z,No,,Y
CID-04807,2026-02-19T17:01:08Z,1007,2,5,5,21,142,No,,1,2026-02-19T17:03:51Z,No,,N
CID-04808,2026-02-23T15:42:51Z,1001,4,1,10,18,224,No,,1,2026-02-23T15:46:53Z,Yes,5.0,Y
CID-04809,2026-02-11T07:35:56Z,1015,2,1,5,34,350,No,,1,2026-02-11T07:42:20Z,Yes,0.0,N
CID-04810,2026-02-05T22:53:35Z,1014,0,4,1,56,193,Yes,1008.0,1,2026-02-05T22:57:44Z,Yes,2.0,Y
CID-04811,2026-02-25T13:18:16Z,1015,0,1,4,32,24,Yes,1004.0,57,2026-02-25T13:19:12Z,,,Y
CID-04812,2026-02-09T06:10:13Z,1014,9,1,4,36,44,No,,1,2026-02-09T06:11:33Z,No,,Y
CID-04813,2026-02-16T00:58:19Z,1007,0,4,4,20,7,Yes,1011.0,57,2026-02-16T00:58:46Z,,,Y
CID-04814,2026-02-20T06:59:56Z,1003,0,1,4,44,375,Yes,1011.0,1,2026-02-20T07:06:55Z,No,,Y
CID-04815,2026-02-17T19:43:33Z,1004,0,4,2,48,172,Yes,1007.0,1,2026-02-17T19:47:13Z,No,,Y
CID-04816,2026-02-05T17:33:31Z,1003,0,5,4,55,311,Yes,1010.0,1,2026-02-05T17:39:37Z,Yes,5.0,Y
CID-04817,2026-02-03T17:53:34Z,1006,2,2,3,54,271,No,,1,2026-02-03T17:58:59Z,Yes,2.0,N
CID-04818,2026-02-12T20:25:16Z,1003,0,1,10,17,1,Yes,1006.0,57,2026-02-12T20:25:34Z,,,Y
CID-04819,2026-02-15T16:34:59Z,1002,0,2,1,53,447,Yes,1008.0,1,2026-02-15T16:43:19Z,No,,N
CID-04820,2026-02-23T13:46:24Z,1015,0,1,10,13,391,Yes,1002.0,1,2026-02-23T13:53:08Z,Yes,3.0,Y
CID-04821,2026-02-04T16:28:45Z,1013,0,5,4,36,325,Yes,1006.0,1,2026-02-04T16:34:46Z,No,,N
CID-04822,2026-02-03T10:36:31Z,1012,0,1,1,58,247,Yes,1002.0,1,2026-02-03T10:41:36Z,No,,Y
CID-04823,2026-02-11T15:58:06Z,1011,0,4,1,45,445,Yes,1002.0,1,2026-02-11T16:06:16Z,Yes,3.0,Y
CID-04824,2026-02-24T09:20:28Z,1001,9,1,2,28,169,No,,1,2026-02-24T09:23:45Z,Yes,4.0,N
CID-04825,2026-02-04T04:45:20Z,1011,3,1,10,45,137,No,,1,2026-02-04T04:48:22Z,No,,N
CID-04826,2026-02-08T10:53:34Z,1012,0,4,4,17,249,Yes,1002.0,1,2026-02-08T10:58:00Z,Yes,1.0,N
CID-04827,2026-02-27T00:54:43Z,1015,13,1,3,43,411,No,,1,2026-02-27T01:02:17Z,No,,Y
CID-04828,2026-02-20T06:20:06Z,1001,0,1,3,50,391,Yes,1011.0,1,2026-02-20T06:27:27Z,Yes,2.0,N
CID-04829,2026-02-06T01:19:04Z,1007,0,4,5,26,245,Yes,1015.0,1,2026-02-06T01:23:35Z,Yes,5.0,Y
CID-04830,2026-02-05T22:14:35Z,1012,0,2,3,36,428,Yes,1009.0,1,2026-02-05T22:22:19Z,No,,N
CID-04831,2026-02-08T03:14:02Z,1004,0,1,4,47,374,Yes,1012.0,1,2026-02-08T03:21:03Z,No,,N
CID-04832,2026-02-27T13:56:33Z,1006,0,2,3,50,148,Yes,1003.0,1,2026-02-27T13:59:51Z,No,,Y
CID-04833,2026-02-18T00:01:25Z,1001,0,4,3,49,333,Yes,1014.0,1,2026-02-18T00:07:47Z,No,,Y
CID-04834,2026-02-05T13:43:09Z,1002,4,5,1,58,346,No,,1,2026-02-05T13:49:53Z,Yes,2.0,Y
CID-04835,2026-02-09T22:06:35Z,1006,1,2,4,52,258,No,,1,2026-02-09T22:11:45Z,No,,N
CID-04836,2026-02-22T20:25:48Z,1011,0,1,2,26,312,Yes,1009.0,1,2026-02-22T20:31:26Z,No,,N
CID-04837,2026-02-28T18:55:55Z,1005,0,4,2,12,138,Yes,1007.0,1,2026-02-28T18:58:25Z,Yes,4.0,N
CID-04838,2026-02-28T00:13:46Z,1012,9,4,3,14,113,No,,1,2026-02-28T00:15:53Z,Yes,0.0,N
CID-04839,2026-02-11T09:44:15Z,1002,3,5,3,57,411,No,,1,2026-02-11T09:52:03Z,Yes,0.0,N
CID-04840,2026-02-12T14:57:17Z,1002,2,4,10,51,312,No,,1,2026-02-12T15:03:20Z,No,,Y
CID-04841,2026-02-12T11:34:43Z,1003,4,1,3,55,158,No,,1,2026-02-12T11:38:16Z,Yes,5.0,N
CID-04842,2026-02-24T07:57:40Z,1007,0,1,2,49,402,Yes,1012.0,1,2026-02-24T08:05:11Z,Yes,0.0,N
CID-04843,2026-02-10T17:08:17Z,1011,0,2,2,11,464,Yes,1008.0,1,2026-02-10T17:16:12Z,Yes,4.0,Y
CID-04844,2026-02-16T00:20:31Z,1013,9,2,1,58,457,No,,1,2026-02-16T00:29:06Z,Yes,0.0,N
CID-04845,2026-02-10T02:15:47Z,1002,0,1,3,23,141,Yes,1014.0,1,2026-02-10T02:18:31Z,No,,N
CID-04846,2026-02-19T20:42:02Z,1002,0,5,4,31,264,Yes,1007.0,1,2026-02-19T20:46:57Z,No,,Y
CID-04847,2026-02-28T10:18:03Z,1010,0,5,1,22,457,Yes,1004.0,1,2026-02-28T10:26:02Z,Yes,5.0,N
CID-04848,2026-02-01T05:55:24Z,1013,1,1,3,59,208,No,,1,2026-02-01T05:59:51Z,Yes,2.0,N
CID-04849,2026-02-25T15:20:31Z,1010,0,4,2,20,442,Yes,1002.0,1,2026-02-25T15:28:13Z,No,,N
CID-04850,2026-02-28T17:55:28Z,1015,0,5,5,46,472,Yes,1007.0,1,2026-02-28T18:04:06Z,Yes,1.0,N
CID-04851,2026-02-05T13:49:50Z,1005,10,4,1,31,341,No,,1,2026-02-05T13:56:02Z,No,,Y
CID-04852,2026-02-23T14:03:57Z,1011,0,4,10,57,468,Yes,1004.0,1,2026-02-23T14:12:42Z,No,,N
CID-04853,2026-02-07T14:14:08Z,1005,1,5,4,56,256,No,,1,2026-02-07T14:19:20Z,Yes,4.0,Y
CID-04854,2026-02-22T09:33:03Z,1003,10,1,1,35,244,No,,1,2026-02-22T09:37:42Z,Yes,1.0,Y
CID-04855,2026-02-12T10:23:24Z,1009,0,1,4,46,200,Yes,1004.0,1,2026-02-12T10:27:30Z,Yes,1.0,Y
CID-04856,2026-02-21T06:38:12Z,1005,0,1,1,46,11,Yes,1012.0,57,2026-02-21T06:39:09Z,,,N
CID-04857,2026-02-09T02:24:53Z,1003,0,1,10,42,114,Yes,1014.0,1,2026-02-09T02:27:29Z,No,,N
CID-04858,2026-02-10T19:31:56Z,1003,0,4,4,38,284,Yes,1008.0,1,2026-02-10T19:37:18Z,No,,Y
CID-04859,2026-02-24T16:00:58Z,1010,10,4,10,45,63,No,,1,2026-02-24T16:02:46Z,Yes,1.0,Y
CID-04860,2026-02-18T23:03:38Z,1005,0,2,3,40,192,Yes,1010.0,1,2026-02-18T23:07:30Z,No,,N
CID-04861,2026-02-20T18:37:12Z,1006,13,1,5,20,185,No,,1,2026-02-20T18:40:37Z,Yes,0.0,N
CID-04862,2026-02-23T04:15:35Z,1004,0,4,2,44,256,Yes,1011.0,1,2026-02-23T04:20:35Z,No,,Y
CID-04863,2026-02-22T14:11:37Z,1014,0,5,5,17,384,Yes,1005.0,1,2026-02-22T14:18:18Z,No,,Y
CID-04864,2026-02-25T11:53:58Z,1008,0,1,2,18,258,Yes,1005.0,1,2026-02-25T11:58:34Z,Yes,3.0,N
CID-04865,2026-02-06T09:10:13Z,1004,4,5,3,43,101,No,,1,2026-02-06T09:12:37Z,No,,N
CID-04866,2026-02-07T06:15:41Z,1004,0,2,10,10,98,Yes,1012.0,1,2026-02-07T06:17:29Z,Yes,2.0,Y
CID-04867,2026-02-01T23:45:52Z,1005,0,1,2,49,246,Yes,1009.0,1,2026-02-01T23:50:47Z,Yes,0.0,N
CID-04868,2026-02-12T15:26:24Z,1009,0,1,5,60,85,Yes,1005.0,1,2026-02-12T15:28:49Z,Yes,0.0,N
CID-04869,2026-02-07T23:21:55Z,1001,0,1,5,56,48,Yes,1008.0,1,2026-02-07T23:23:39Z,Yes,4.0,Y
CID-04870,2026-02-05T21:07:49Z,1007,4,1,1,40,348,No,,1,2026-02-05T21:14:17Z,No,,Y
CID-04871,2026-02-21T03:19:53Z,1010,0,1,1,28,412,Yes,1015.0,1,2026-02-21T03:27:13Z,No,,N
CID-04872,2026-02-08T17:42:56Z,1008,2,4,10,10,83,No,,1,2026-02-08T17:44:29Z,No,,Y
CID-04873,2026-02-22T08:07:14Z,1004,9,4,4,18,334,No,,1,2026-02-22T08:13:06Z,No,,Y
CID-04874,2026-02-03T05:46:39Z,1014,2,5,3,36,187,No,,1,2026-02-03T05:50:22Z,Yes,1.0,Y
CID-04875,2026-02-11T08:14:15Z,1002,9,4,3,45,394,No,,1,2026-02-11T08:21:34Z,No,,Y
CID-04876,2026-02-23T23:27:09Z,1004,0,4,5,44,423,Yes,1006.0,1,2026-02-23T23:34:56Z,No,,N
CID-04877,2026-02-03T14:59:55Z,1011,0,4,10,44,274,Yes,1005.0,1,2026-02-03T15:05:13Z,No,,Y
CID-04878,2026-02-15T09:15:33Z,1012,0,1,4,11,323,Yes,1002.0,1,2026-02-15T09:21:07Z,Yes,4.0,N
CID-04879,2026-02-14T09:58:35Z,1004,3,5,5,41,463,No,,1,2026-02-14T10:06:59Z,No,,Y
CID-04880,2026-02-18T06:58:42Z,1002,0,2,1,19,461,Yes,1014.0,1,2026-02-18T07:06:42Z,Yes,0.0,Y
CID-04881,2026-02-03T09:30:51Z,1013,0,2,5,30,127,Yes,1002.0,1,2026-02-03T09:33:28Z,Yes,3.0,Y
CID-04882,2026-02-22T10:56:30Z,1009,0,5,3,17,369,Yes,1005.0,1,2026-02-22T11:02:56Z,Yes,4.0,N
CID-04883,2026-02-08T09:46:34Z,1009,0,5,3,55,363,Yes,1004.0,1,2026-02-08T09:53:32Z,Yes,2.0,Y
CID-04884,2026-02-12T12:05:15Z,1007,0,1,2,17,190,Yes,1002.0,1,2026-02-12T12:08:42Z,No,,Y
CID-04885,2026-02-13T12:06:27Z,1011,0,2,3,15,352,Yes,1002.0,1,2026-02-13T12:12:34Z,Yes,0.0,N
CID-04886,2026-02-02T20:07:45Z,1001,0,5,2,47,220,Yes,1006.0,1,2026-02-02T20:12:12Z,No,,Y
CID-04887,2026-02-11T06:01:40Z,1001,0,1,3,20,232,Yes,1011.0,1,2026-02-11T06:05:52Z,No,,Y
CID-04888,2026-02-18T19:19:38Z,1008,1,5,3,29,246,No,,1,2026-02-18T19:24:13Z,No,,N
CID-04889,2026-02-13T11:43:37Z,1015,0,4,5,18,236,Yes,1005.0,1,2026-02-13T11:47:51Z,No,,Y
CID-04890,2026-02-24T04:51:58Z,1008,0,1,1,55,374,Yes,1013.0,1,2026-02-24T04:59:07Z,Yes,4.0,N
CID-04891,2026-02-14T19:24:21Z,1011,0,2,5,20,185,Yes,1007.0,1,2026-02-14T19:27:46Z,Yes,1.0,Y
CID-04892,2026-02-26T09:51:07Z,1005,1,2,1,46,328,No,,1,2026-02-26T09:57:21Z,Yes,1.0,N
CID-04893,2026-02-17T02:38:31Z,1010,0,4,2,18,392,Yes,1012.0,1,2026-02-17T02:45:21Z,Yes,5.0,N
CID-04894,2026-02-08T03:35:24Z,1009,0,2,2,33,382,Yes,1015.0,1,2026-02-08T03:42:19Z,Yes,3.0,Y
CID-04895,2026-02-05T11:03:05Z,1013,0,5,10,32,51,Yes,1004.0,1,2026-02-05T11:04:28Z,Yes,5.0,Y
CID-04896,2026-02-26T10:04:08Z,1013,0,4,10,30,239,Yes,1001.0,1,2026-02-26T10:08:37Z,No,,Y
CID-04897,2026-02-06T01:44:07Z,1014,4,4,2,52,363,No,,1,2026-02-06T01:51:02Z,Yes,0.0,N
CID-04898,2026-02-07T19:33:19Z,1008,3,5,5,10,381,No,,1,2026-02-07T19:39:50Z,No,,Y
CID-04899,2026-02-09T18:25:27Z,1007,3,4,10,55,319,No,,1,2026-02-09T18:31:41Z,No,,Y
CID-04900,2026-02-01T18:22:58Z,1011,0,4,5,38,100,Yes,1007.0,1,2026-02-01T18:25:16Z,No,,N
